id,element_model_plu
54213,1001688
54216,1002126
54231,1002126
54235,1000319
54241,1000092
54242,1000092
54243,1000092
54244,1000092
54247,1001688
54248,1001688
54249,1000092
54250,1000092
54251,1000092
54252,1000092
54268,1000319
54272,1002126
54273,1002126
54290,1000587
54292,1000091
54293,1000091
54294,1000091
54295,1000091
54296,1000091
54297,1000091
54304,1001426
54326,1000914
54327,1000914
54328,1000914
54329,1000914
54330,1000914
54331,1000914
54332,1000914
54333,1001680
54334,1001051
54340,1000540
54359,1002199
54370,1001723
54371,1001723
54386,1000935
54391,1000084
54397,1000587
54412,1000918
54473,1000598
54490,1000125
54491,1000598
54492,1000845
54504,1000091
54505,1000091
54509,1002199
54515,1000222
54543,1000222
54572,1003749
54595,1000598
54596,1000587
54599,1002199
54600,1000598
54608,1000146
54611,1000661
54658,1000723
54682,1000299
54689,1000288
54690,1000319
54692,1000103
54694,1000228
54695,1000258
54696,1000162
54697,1000209
54698,1000213
54699,1000099
54767,1000222
54772,1000222
54796,1000243
54855,1000174
54866,1000148
54888,1000517
54889,1000517
54890,1000517
54891,1000517
54892,1000517
54893,1000517
54894,1000517
54895,1000517
54896,1000517
54897,1000517
54898,1000517
54899,1000517
54900,1000517
54901,1000517
54902,1000517
54903,1000517
54904,1000517
54905,1000517
54906,1000517
54907,1000517
54908,1000517
54909,1000517
54910,1000517
54911,1000517
54912,1000517
54913,1000517
54914,1000517
54915,1000517
54916,1000517
54917,1000517
54985,1000703
54999,1000624
55002,1000629
55004,1000540
55005,1000540
55016,1000305
55022,1000305
55028,1000630
55029,1000630
55032,1000630
55033,1000630
55059,1001039
55061,1000319
55062,1000985
55063,1000985
55083,1001426
55096,1000517
55097,1000517
55125,1000517
55126,1000517
55127,1000517
55128,1000517
55129,1000517
55130,1000517
55131,1000517
55132,1000517
55133,1000517
55134,1000517
55139,1000518
55223,1000218
55229,1000587
55230,1000595
55232,1000596
55268,1000517
55269,1000517
55273,1000517
55274,1000517
55275,1000517
55276,1000517
55277,1000517
55278,1000517
55279,1000517
55280,1000517
55281,1000517
55282,1000517
55283,1000517
55294,1000661
55401,1000517
55409,1000517
55410,1000517
55411,1000517
55423,1001491
55424,1001491
55425,1000987
55441,1000540
55443,1000585
55460,1000091
55461,1000091
55505,1000493
55514,1001733
55518,1000091
55519,1000091
55523,1000985
55575,1000289
55626,1000703
55709,1000091
55710,1000091
55711,1000091
55712,1000091
55727,1000587
55780,1000336
55795,1000493
55796,1000493
55817,1001723
55818,1001723
55821,1000319
55869,1002126
55873,1000319
55896,1001688
55897,1001688
55898,1001688
55899,1001688
55900,1001688
55901,1001688
55904,1002126
55919,1002126
55923,1000319
55929,1000092
55930,1000092
55931,1000092
55932,1000092
55935,1001688
55936,1001688
55937,1000092
55938,1000092
55939,1000092
55940,1000092
55956,1000319
55960,1002126
55961,1002126
55978,1000587
55980,1000091
55981,1000091
55982,1000091
55983,1000091
55984,1000091
55985,1000091
55992,1001426
56014,1000914
56015,1000914
56016,1000914
56017,1000914
56018,1000914
56019,1000914
56020,1000914
56021,1001680
56037,1000517
56038,1000517
56040,1001051
56046,1000540
56065,1002199
56076,1001723
56077,1001723
56092,1000935
56097,1000084
56104,1000587
56116,1000918
56177,1000598
56194,1000125
56195,1000598
56196,1000845
56208,1000091
56209,1000091
56213,1002199
56219,1000222
56247,1000222
56276,1003749
56299,1000598
56300,1000587
56303,1002199
56304,1000598
56312,1000146
56315,1000661
56367,1000845
56375,1000299
56382,1000288
56383,1000319
56385,1000103
56387,1000228
56388,1000258
56389,1000162
56390,1000209
56391,1000213
56392,1000099
56460,1000222
56465,1000222
56489,1000243
56548,1000174
56559,1000148
56581,1000517
56582,1000517
56583,1000517
56584,1000517
56585,1000517
56586,1000517
56587,1000517
56588,1000517
56589,1000517
56590,1000517
56591,1000517
56592,1000517
56593,1000517
56594,1000517
56595,1000517
56596,1000517
56597,1000517
56598,1000517
56599,1000517
56600,1000517
56601,1000517
56602,1000517
56603,1000517
56604,1000517
56605,1000517
56606,1000517
56607,1000517
56608,1000517
56609,1000517
56610,1000517
56678,1000703
56692,1000624
56695,1000629
56697,1000540
56698,1000540
56709,1000305
56715,1000305
56721,1000630
56722,1000630
56725,1000630
56726,1000630
56752,1001039
56754,1000319
56755,1000985
56756,1000985
56776,1001426
56789,1000517
56790,1000517
56818,1000517
56819,1000517
56820,1000517
56821,1000517
56822,1000517
56823,1000517
56824,1000517
56825,1000517
56826,1000517
56827,1000517
56832,1000518
56916,1000218
56922,1000587
56923,1000595
56925,1000596
56961,1000517
56962,1000517
56966,1000517
56967,1000517
56968,1000517
56969,1000517
56970,1000517
56971,1000517
56972,1000517
56973,1000517
56974,1000517
56975,1000517
56976,1000517
56987,1000661
57094,1000517
57102,1000517
57103,1000517
57104,1000517
57116,1001491
57117,1001491
57118,1000987
57134,1000540
57136,1000585
57153,1000091
57154,1000091
57198,1000493
57207,1001733
57211,1000091
57212,1000091
57216,1000985
57268,1000289
57319,1000703
57402,1000091
57403,1000091
57404,1000091
57405,1000091
57420,1000587
57473,1000336
57488,1000493
57489,1000493
57510,1001723
57511,1001723
57514,1000319
57562,1002126
57566,1000319
57589,1001688
57590,1001688
57591,1001688
57592,1001688
57593,1001688
57594,1001688
57597,1002126
57612,1002126
57616,1000319
57622,1000092
57623,1000092
57624,1000092
57625,1000092
57628,1001688
57629,1001688
57630,1000092
57631,1000092
57632,1000092
57633,1000092
57649,1000319
57653,1002126
57654,1002126
57671,1000587
57673,1000091
57674,1000091
57675,1000091
57676,1000091
57677,1000091
57678,1000091
57685,1001426
57707,1000914
57708,1000914
57709,1000914
57710,1000914
57711,1000914
57712,1000914
57713,1000914
57714,1001680
57730,1000517
57731,1000517
57733,1001051
57739,1000540
57758,1002199
57769,1001723
57770,1001723
57785,1000935
57790,1000084
57797,1000587
57809,1000918
57870,1000598
57887,1000125
57888,1000598
57889,1000845
57901,1000091
57902,1000091
57906,1002199
57912,1000222
57940,1000222
57969,1003749
57992,1000598
57993,1000587
57996,1002199
57997,1000598
58005,1000146
58008,1000661
58060,1000845
58125,1000502
58126,1000703
58128,1000506
58157,1000629
58158,1000629
58170,1000629
58171,1000629
58175,1000560
58176,1000559
58187,1000517
58188,1000517
58189,1000517
58190,1000517
58191,1000517
58192,1000517
58193,1000517
58194,1000517
58195,1000517
58205,1000429
58212,1001688
58213,1001688
58222,1001688
58223,1001688
58224,1001688
58225,1001688
58226,1001688
58227,1001688
58228,1001688
58229,1001688
58230,1001688
58231,1001688
58232,1001688
58233,1001688
58234,1001688
58235,1001688
58236,1001688
58237,1001688
58342,1000630
58343,1000630
58345,1000630
58346,1000630
58365,1000146
58366,1000146
58367,1000146
58368,1000146
58369,1000146
58370,1000146
58371,1000146
58372,1000146
58373,1000146
58374,1000146
58375,1000146
58376,1000146
58417,1000146
58453,1000249
58477,1000084
58478,1000084
58479,1000084
58480,1000084
58481,1000084
58484,1000084
58532,1000091
58533,1000091
58534,1000091
58542,1000209
58551,1000148
58552,1000319
58561,1001426
58577,1001680
58583,1000587
58584,1000595
58586,1000596
58596,1000587
58597,1000587
58599,1000587
58600,1000598
58601,1000598
58632,1003749
58762,1002199
58764,1002199
58765,1002199
58812,1001688
58813,1001688
58817,1000084
58823,1000091
58824,1000091
58831,1000598
58832,1000587
58833,1000598
58840,1001426
58918,1002126
58921,1000935
58924,1000146
58952,1000597
58953,1000588
58954,1000587
58955,1000603
58956,1000592
58957,1000595
58958,1000590
58960,1000596
58961,1000591
58963,1000594
58964,1000850
58965,1001680
58966,1001680
58967,1001680
58969,1000598
58998,1000319
59015,1000319
59028,1000569
59037,1000569
59091,1000597
59092,1000588
59093,1000587
59094,1000603
59095,1000592
59096,1000595
59097,1000590
59099,1000596
59100,1000591
59102,1000594
59103,1000850
59104,1001680
59105,1001680
59106,1001680
59108,1000598
59137,1000319
59154,1000319
59167,1000569
59176,1000569
59228,1000222
59229,1000222
59230,1000517
59231,1000517
59232,1000517
59233,1000517
59234,1000517
59235,1000517
59236,1000517
59237,1000517
59238,1000517
59239,1000517
59240,1000517
59241,1000517
59242,1000517
59243,1000517
59244,1000517
59245,1000517
59246,1000517
59247,1000517
59248,1000517
59249,1000517
59250,1000517
59251,1000517
59252,1000517
59253,1000517
59254,1000517
59255,1000517
59256,1000517
59257,1000517
59258,1000517
59259,1000517
59261,1000517
59262,1000517
59264,1000517
59265,1000517
59266,1000517
59267,1000517
59268,1000517
59269,1000517
59270,1000517
59271,1000517
59272,1000517
59273,1000517
59275,1000218
59277,1000517
59278,1000517
59279,1000517
59280,1000517
59281,1000517
59282,1000517
59283,1000517
59284,1000517
59285,1000517
59286,1000517
59287,1000517
59288,1000517
59289,1000517
59290,1000517
59293,1000517
59294,1000517
59295,1000517
59296,1000517
59308,1001733
59323,1000517
59324,1000517
59336,1000222
59339,1000222
59340,1001733
59519,1000518
59546,1000585
59590,1000624
59593,1000540
59594,1000540
59599,1000630
59600,1000630
59627,1000540
59643,1000540
59654,1000918
59742,1000092
59743,1000092
59744,1000092
59745,1000092
59746,1000092
59747,1000092
59748,1000092
59749,1000092
59760,1000305
59761,1000305
59771,1001688
59772,1001688
59773,1001688
59774,1001688
59776,1001688
59777,1001688
59786,1000845
59798,1000703
59799,1000629
59822,1000703
59829,1000845
59842,1000585
59843,1000585
59844,1000585
59845,1000585
59846,1000585
59847,1000585
59848,1000585
59849,1000585
59853,1000585
59854,1000585
59855,1000585
59856,1000585
59857,1000585
59858,1000585
59859,1000585
59860,1000585
59866,1000865
59868,1000925
59869,1000925
59870,1000924
60047,1000146
60048,1000287
60059,1000319
60060,1000269
60061,1000108
60062,1000171
60063,1000238
60064,1000238
60065,1000238
60066,1000212
60067,1000249
60068,1000130
60069,1000130
60078,1000287
60087,1000271
60088,1000289
60089,1000174
60091,1000110
60092,1000249
60093,1000238
60094,1000122
60095,1000245
60096,1000245
60112,1000287
60120,1000249
60121,1000171
60122,1000227
60123,1000209
60124,1000126
60125,1000126
60126,1000123
60127,1000123
60128,1000130
60129,1000130
60130,1000129
60131,1000129
60132,1000129
60133,1000129
60134,1000287
60145,1000271
60147,1000110
60148,1000238
60149,1000174
60150,1000249
60151,1000289
60152,1000122
60153,1000122
60154,1000122
60155,1000245
60180,1000661
60185,1000661
60191,1000661
60305,1000091
60306,1000091
60307,1000091
60308,1000091
60313,1000091
60314,1000091
60315,1000091
60316,1000091
60321,1000091
60322,1000091
60323,1000091
60324,1000091
60329,1000091
60330,1000091
60331,1000091
60332,1000091
60337,1000091
60338,1000091
60339,1000091
60340,1000091
60377,1000591
60388,1001983
60389,1000591
60400,1001983
60401,1000591
60412,1000591
60429,1000591
60440,1000591
60442,1001983
60450,1001983
60452,1001983
60469,1000305
60478,1000305
60481,1000148
60488,1001785
60521,1000630
60522,1000630
60525,1001983
60539,1001863
60555,1002193
60567,1002193
60570,1002239
60573,1002239
60584,1000091
60585,1000091
60586,1000091
60587,1000091
60593,1000811
60594,1000811
60596,1000810
60603,1000540
60608,1000591
60621,1000540
60624,1000540
60680,1000629
60682,1000540
60689,1000624
60695,1000629
60705,1000517
60706,1000517
60707,1001525
60729,1000624
60758,1000810
60762,1000811
60768,1001785
60780,1000630
60781,1000630
60782,1000630
60791,1002107
60800,1000845
60804,1000845
60809,1002239
60821,1002239
60829,1002239
60830,1002239
60847,1002239
60848,1002239
60868,1001983
60872,1000703
60890,1002193
60891,1002193
60892,1002193
60893,1002193
60894,1002193
60895,1002193
60896,1002193
60897,1002193
60898,1002193
60899,1002193
60921,1002193
60922,1002193
60923,1002193
60924,1002193
60925,1002193
60926,1002193
60927,1002193
60960,1002239
60962,1000540
61013,1000918
61014,1000918
61015,1000918
61057,1002193
61058,1002193
61059,1002193
61060,1002193
61062,1000810
61064,1000811
61074,1000703
61076,1000508
61093,1000810
61095,1000811
61102,1000810
61108,1000810
61114,1000810
61116,1000811
61122,1000811
61125,1002193
61126,1002193
61127,1002193
61128,1002193
61129,1002193
61142,1002193
61199,1001511
61200,1001511
61211,1001491
61303,1000585
61320,1000810
61322,1000811
61359,1002239
61360,1002239
61361,1002239
61362,1002239
61363,1002239
61389,1001491
61416,1002193
61417,1002193
61437,1002193
61438,1002193
61471,1001426
61483,1002344
61487,1002345
61503,1002344
61507,1002345
61534,1002344
61538,1002345
61555,1002344
61559,1002345
61566,1001407
61567,1001052
61599,1002193
61608,1002239
61617,1000810
61619,1000811
61631,1000810
61634,1000810
61635,1000811
61648,1000810
61650,1000811
61651,1002193
61654,1000811
61655,1000810
61659,1000811
61661,1002193
61665,1002262
61667,1002193
61671,1002193
61676,1001983
61694,1000585
61696,1000811
61705,1002267
61706,1002267
61707,1002267
61708,1002267
61709,1002267
61710,1002267
61724,1001983
61725,1000811
61727,1000810
61728,1000810
61730,1000811
61732,1000810
61734,1000811
61736,1000810
61739,1000811
61740,1000811
61741,1000810
61742,1000810
61745,1000811
61746,1000810
61898,1002193
61899,1002193
61901,1002345
61902,1002345
61906,1002345
61913,1001525
61914,1001525
61916,1002239
61917,1002239
61932,1000811
61934,1000810
62035,1000591
62046,1002193
62058,1002193
62061,1002239
62064,1002239
62075,1000091
62076,1000091
62077,1000091
62078,1000091
62084,1000811
62085,1000811
62087,1000810
62094,1000540
62099,1000591
62112,1000540
62115,1000540
62171,1000629
62173,1000540
62180,1000624
62186,1000629
62196,1000517
62197,1000517
62198,1001525
62220,1000624
62249,1000810
62253,1000811
62259,1001785
62271,1000630
62272,1000630
62273,1000630
62282,1002107
62291,1000845
62295,1000845
62300,1002239
62312,1002239
62320,1002239
62321,1002239
62338,1002239
62339,1002239
62359,1001983
62363,1000703
62381,1002193
62382,1002193
62383,1002193
62384,1002193
62385,1002193
62386,1002193
62387,1002193
62388,1002193
62389,1002193
62390,1002193
62412,1002193
62413,1002193
62414,1002193
62415,1002193
62416,1002193
62417,1002193
62418,1002193
62451,1002239
62453,1000540
62504,1000918
62505,1000918
62506,1000918
62548,1002193
62549,1002193
62550,1002193
62551,1002193
62553,1000810
62555,1000811
62565,1000703
62567,1000508
62584,1000810
62586,1000811
62593,1000810
62599,1000810
62605,1000810
62607,1000811
62613,1000811
62616,1002193
62617,1002193
62618,1002193
62619,1002193
62620,1002193
62633,1002193
62690,1001511
62691,1001511
62702,1001491
62794,1000585
62811,1000810
62813,1000811
62850,1002239
62851,1002239
62852,1002239
62853,1002239
62854,1002239
62880,1001491
62907,1002193
62908,1002193
62928,1002193
62929,1002193
62962,1001426
62974,1002344
62978,1002345
62994,1002344
62998,1002345
63025,1002344
63029,1002345
63046,1002344
63050,1002345
63057,1001407
63058,1001052
63090,1002193
63099,1002239
63108,1000810
63110,1000811
63122,1000810
63125,1000810
63126,1000811
63139,1000810
63141,1000811
63142,1002193
63145,1000811
63146,1000810
63150,1000811
63152,1002193
63156,1002262
63158,1002193
63162,1002193
63167,1001983
63185,1000585
63187,1000811
63196,1002267
63197,1002267
63198,1002267
63199,1002267
63200,1002267
63201,1002267
63215,1001983
63216,1000811
63218,1000810
63219,1000810
63221,1000811
63223,1000810
63225,1000811
63227,1000810
63230,1000811
63231,1000811
63232,1000810
63233,1000810
63236,1000811
63237,1000810
63389,1002193
63390,1002193
63392,1002345
63393,1002345
63397,1002345
63404,1001525
63405,1001525
63407,1002239
63408,1002239
63423,1000811
63425,1000810
63526,1000591
63537,1002193
63549,1002193
63552,1002239
63555,1002239
63566,1000091
63567,1000091
63568,1000091
63569,1000091
63575,1000811
63576,1000811
63578,1000810
63585,1000540
63590,1000591
63603,1000540
63606,1000540
63662,1000629
63664,1000540
63671,1000624
63677,1000629
63687,1000517
63688,1000517
63689,1001525
63711,1000624
63740,1000810
63744,1000811
63750,1001785
63762,1000630
63763,1000630
63764,1000630
63773,1002107
63782,1000845
63786,1000845
63791,1002239
63803,1002239
63811,1002239
63812,1002239
63829,1002239
63830,1002239
63850,1001983
63854,1000703
63872,1002193
63873,1002193
63874,1002193
63875,1002193
63876,1002193
63877,1002193
63878,1002193
63879,1002193
63880,1002193
63881,1002193
63903,1002193
63904,1002193
63905,1002193
63906,1002193
63907,1002193
63908,1002193
63909,1002193
63942,1002239
63944,1000540
63995,1000918
63996,1000918
63997,1000918
64039,1002193
64040,1002193
64041,1002193
64042,1002193
64044,1000810
64046,1000811
64056,1000703
64058,1000508
64075,1000810
64077,1000811
64084,1000810
64090,1000810
64096,1000810
64098,1000811
64104,1000811
64107,1002193
64108,1002193
64109,1002193
64110,1002193
64111,1002193
64124,1002193
64181,1001511
64182,1001511
64193,1001491
64285,1000585
64302,1000810
64304,1000811
64341,1002239
64342,1002239
64343,1002239
64344,1002239
64345,1002239
64371,1001491
64398,1002193
64399,1002193
64419,1002193
64420,1002193
64453,1001426
64465,1002344
64469,1002345
64485,1002344
64489,1002345
64516,1002344
64520,1002345
64537,1002344
64541,1002345
64548,1001407
64549,1001052
64581,1002193
64590,1002239
64599,1000810
64601,1000811
64613,1000810
64616,1000810
64617,1000811
64630,1000810
64632,1000811
64633,1002193
64636,1000811
64637,1000810
64641,1000811
64643,1002193
64647,1002262
64649,1002193
64653,1002193
64658,1001983
64676,1000585
64678,1000811
64687,1002267
64688,1002267
64689,1002267
64690,1002267
64691,1002267
64692,1002267
64706,1001983
64707,1000811
64709,1000810
64710,1000810
64712,1000811
64714,1000810
64716,1000811
64718,1000810
64721,1000811
64722,1000811
64723,1000810
64724,1000810
64727,1000811
64728,1000810
64880,1002193
64881,1002193
64883,1002345
64884,1002345
64888,1002345
64895,1001525
64896,1001525
64898,1002239
64899,1002239
64914,1000811
64916,1000810
65017,1000591
65028,1002193
65040,1002193
65043,1002239
65046,1002239
65057,1000091
65058,1000091
65059,1000091
65060,1000091
65066,1000811
65067,1000811
65069,1000810
65076,1000540
65081,1000591
65094,1000540
65097,1000540
65153,1000629
65155,1000540
65162,1000624
65168,1000629
65178,1000517
65179,1000517
65180,1001525
65202,1000624
65231,1000810
65235,1000811
65241,1001785
65253,1000630
65254,1000630
65255,1000630
65264,1002107
65273,1000845
65277,1000845
65282,1002239
65294,1002239
65302,1002239
65303,1002239
65320,1002239
65321,1002239
65341,1001983
65345,1000703
65363,1002193
65364,1002193
65365,1002193
65366,1002193
65367,1002193
65368,1002193
65369,1002193
65370,1002193
65371,1002193
65372,1002193
65394,1002193
65395,1002193
65396,1002193
65397,1002193
65398,1002193
65399,1002193
65400,1002193
65433,1002239
65435,1000540
65486,1000918
65487,1000918
65488,1000918
65530,1002193
65531,1002193
65532,1002193
65533,1002193
65535,1000810
65537,1000811
65547,1000703
65549,1000508
65566,1000810
65568,1000811
65575,1000810
65581,1000810
65587,1000810
65589,1000811
65595,1000811
65598,1002193
65599,1002193
65600,1002193
65601,1002193
65602,1002193
65615,1002193
65672,1001511
65673,1001511
65684,1001491
65776,1000585
65793,1000810
65795,1000811
65832,1002239
65833,1002239
65834,1002239
65835,1002239
65836,1002239
65862,1001491
65889,1002193
65890,1002193
65910,1002193
65911,1002193
65944,1001426
65956,1002344
65960,1002345
65976,1002344
65980,1002345
66007,1002344
66011,1002345
66028,1002344
66032,1002345
66039,1001407
66040,1001052
66072,1002193
66081,1002239
66090,1000810
66092,1000811
66104,1000810
66107,1000810
66108,1000811
66121,1000810
66123,1000811
66124,1002193
66127,1000811
66128,1000810
66132,1000811
66134,1002193
66138,1002262
66140,1002193
66144,1002193
66149,1001983
66167,1000585
66169,1000811
66178,1002267
66179,1002267
66180,1002267
66181,1002267
66182,1002267
66183,1002267
66197,1001983
66198,1000811
66200,1000810
66201,1000810
66203,1000811
66205,1000810
66207,1000811
66209,1000810
66212,1000811
66213,1000811
66214,1000810
66215,1000810
66218,1000811
66219,1000810
66371,1002193
66372,1002193
66374,1002345
66375,1002345
66379,1002345
66386,1001525
66387,1001525
66389,1002239
66390,1002239
66405,1000811
66407,1000810
66508,1000591
66519,1002193
66531,1002193
66534,1002239
66537,1002239
66548,1000091
66549,1000091
66550,1000091
66551,1000091
66557,1000811
66558,1000811
66560,1000810
66567,1000540
66572,1000591
66585,1000540
66588,1000540
66644,1000629
66646,1000540
66653,1000624
66659,1000629
66669,1000517
66670,1000517
66671,1001525
66693,1000624
66722,1000810
66726,1000811
66732,1001785
66744,1000630
66745,1000630
66746,1000630
66755,1002107
66764,1000845
66768,1000845
66773,1002239
66785,1002239
66793,1002239
66794,1002239
66811,1002239
66812,1002239
66832,1001983
66836,1000703
66854,1002193
66855,1002193
66856,1002193
66857,1002193
66858,1002193
66859,1002193
66860,1002193
66861,1002193
66862,1002193
66863,1002193
66885,1002193
66886,1002193
66887,1002193
66888,1002193
66889,1002193
66890,1002193
66891,1002193
66924,1002239
66926,1000540
66977,1000918
66978,1000918
66979,1000918
67021,1002193
67022,1002193
67023,1002193
67024,1002193
67026,1000810
67028,1000811
67038,1000703
67040,1000508
67057,1000810
67059,1000811
67066,1000810
67072,1000810
67078,1000810
67080,1000811
67086,1000811
67089,1002193
67090,1002193
67091,1002193
67092,1002193
67093,1002193
67106,1002193
67163,1001511
67164,1001511
67175,1001491
67267,1000585
67284,1000810
67286,1000811
67323,1002239
67324,1002239
67325,1002239
67326,1002239
67327,1002239
67353,1001491
67380,1002193
67381,1002193
67401,1002193
67402,1002193
67435,1001426
67447,1002344
67451,1002345
67467,1002344
67471,1002345
67498,1002344
67502,1002345
67519,1002344
67523,1002345
67532,1001407
67533,1001052
67576,1002193
67585,1002239
67594,1000810
67596,1000811
67608,1000810
67611,1000810
67612,1000811
67625,1000810
67627,1000811
67628,1002193
67631,1000811
67632,1000810
67636,1000811
67638,1002193
67642,1002262
67644,1002193
67648,1002193
67653,1001983
67671,1000585
67673,1000811
67682,1002267
67683,1002267
67684,1002267
67685,1002267
67686,1002267
67687,1002267
67701,1001983
67702,1000811
67704,1000810
67705,1000810
67707,1000811
67709,1000810
67711,1000811
67713,1000810
67716,1000811
67717,1000811
67718,1000810
67719,1000810
67722,1000811
67723,1000810
67875,1002193
67876,1002193
67878,1002345
67879,1002345
67883,1002345
67890,1001525
67891,1001525
67893,1002239
67894,1002239
67909,1000811
67911,1000810
68012,1000591
68141,1000305
68150,1000305
68153,1000148
68160,1001785
68193,1000630
68194,1000630
68195,1001983
68208,1001863
68219,1000299
68221,1000288
68222,1000319
68224,1000103
68226,1000228
68227,1000258
68228,1000162
68229,1000209
68230,1000213
68231,1000099
68240,1000243
68290,1000319
68324,1002126
68328,1000319
68354,1000319
68358,1002126
68359,1002126
68400,1000661
68447,1001491
68448,1001491
68508,1000174
68519,1000630
68520,1000630
68521,1001039
68522,1000985
68523,1000985
68526,1000987
68527,1000493
68528,1000985
68534,1000493
68535,1000493
68539,1000914
68540,1000914
68541,1000914
68542,1000914
68543,1000914
68544,1000914
68545,1000914
68546,1001051
68561,1000125
68577,1000845
68581,1001785
68582,1000299
68584,1000288
68585,1000319
68587,1000103
68589,1000228
68590,1000258
68591,1000162
68592,1000209
68593,1000213
68594,1000099
68603,1000243
68653,1000319
68687,1002126
68691,1000319
68717,1000319
68721,1002126
68722,1002126
68763,1000661
68810,1001491
68811,1001491
68871,1000174
68882,1000630
68883,1000630
68884,1001039
68885,1000985
68886,1000985
68889,1000987
68890,1000493
68891,1000985
68897,1000493
68898,1000493
68902,1000914
68903,1000914
68904,1000914
68905,1000914
68906,1000914
68907,1000914
68908,1000914
68909,1001051
68924,1000125
68940,1000845
68944,1001785
68976,1000146
68977,1000146
68978,1000146
68979,1000146
68980,1000146
68981,1000146
68982,1000146
68989,1000146
68990,1000146
68992,1000146
68993,1000146
68994,1000146
69091,1000146
69092,1000305
69093,1000287
69094,1000287
69095,1000287
69096,1000287
69151,1000319
69159,1000271
69160,1000289
69161,1000269
69162,1000108
69163,1000171
69164,1000238
69165,1000238
69166,1000238
69167,1000212
69168,1000271
69169,1000174
69171,1000110
69172,1000249
69173,1000249
69174,1000238
69176,1000110
69177,1000249
69178,1000238
69179,1000174
69180,1000171
69181,1000227
69182,1000209
69183,1000249
69184,1000289
69185,1000122
69186,1000122
69187,1000122
69188,1000122
69189,1000130
69190,1000130
69191,1000126
69192,1000126
69193,1000123
69194,1000123
69195,1000130
69196,1000130
69197,1000129
69198,1000129
69199,1000129
69200,1000129
69202,1000245
69203,1000245
69204,1000245
69256,1000629
69257,1000629
69275,1000629
69276,1000629
69281,1000661
69282,1000502
69285,1000429
69315,1000865
69316,1000597
69318,1000630
69319,1000630
69341,1000588
69348,1000661
69349,1000661
69360,1000560
69366,1000559
69403,1000603
69404,1000592
69405,1000595
69406,1000590
69408,1000596
69409,1000591
69410,1000594
69412,1000850
69419,1000319
69459,1001680
69460,1001680
69461,1001680
69463,1000319
69476,1000517
69477,1000517
69478,1000517
69479,1000517
69480,1000517
69481,1000517
69482,1000517
69486,1000517
69487,1000517
69491,1000249
69492,1000209
69495,1000084
69496,1000084
69497,1000084
69498,1000084
69499,1000084
69502,1001785
69516,1000084
69584,1000845
69592,1000703
69604,1000598
69616,1000630
69617,1000630
69622,1001688
69623,1001688
69648,1000630
69649,1000630
69653,1000506
69717,1001688
69718,1001688
69719,1001688
69720,1001688
69721,1001688
69722,1001688
69723,1001688
69724,1001688
69725,1001688
69726,1001688
69727,1001688
69728,1001688
69729,1001688
69730,1001688
69731,1001688
69732,1001688
69736,1000091
69737,1000091
69738,1000091
69881,1001983
69889,1000146
69891,1000305
69904,1000148
69929,1000925
69930,1000925
69931,1000924
69980,1001863
70014,1000476
70015,1000476
70017,1000476
70018,1000476
70024,1000988
70043,1000148
70044,1000319
70053,1001426
70069,1001680
70075,1000587
70076,1000595
70078,1000596
70088,1000587
70089,1000587
70091,1000587
70092,1000598
70093,1000598
70124,1003749
70250,1002199
70252,1002199
70253,1002199
70283,1001723
70284,1001723
70285,1001723
70286,1001723
70288,1000091
70289,1000091
70290,1000091
70291,1000091
70292,1000091
70293,1000091
70294,1000091
70295,1000091
70296,1000091
70297,1000091
70298,1000091
70299,1000091
70300,1000091
70301,1000091
70407,1000091
70408,1000091
70410,1000146
70415,1000585
70441,1000289
70479,1000336
70514,1001426
70592,1002126
70594,1000935
70596,1000146
70651,1000146
70652,1000146
70653,1000146
70654,1000146
70655,1000146
70656,1000146
70657,1000146
70664,1000146
70665,1000146
70667,1000146
70668,1000146
70669,1000146
70760,1000146
70761,1000305
70762,1000287
70763,1000287
70764,1000287
70765,1000287
70820,1000319
70828,1000271
70829,1000289
70830,1000269
70831,1000108
70832,1000171
70833,1000238
70834,1000238
70835,1000238
70836,1000212
70837,1000271
70838,1000174
70840,1000110
70841,1000249
70842,1000249
70843,1000238
70845,1000110
70846,1000249
70847,1000238
70848,1000174
70849,1000171
70850,1000227
70851,1000209
70852,1000249
70853,1000289
70854,1000122
70855,1000122
70856,1000122
70857,1000122
70858,1000130
70859,1000130
70860,1000126
70861,1000126
70862,1000123
70863,1000123
70864,1000130
70865,1000130
70866,1000129
70867,1000129
70868,1000129
70869,1000129
70871,1000245
70872,1000245
70873,1000245
70925,1000629
70926,1000629
70944,1000629
70945,1000629
70950,1000661
70951,1000502
70954,1000429
70984,1000865
70985,1000597
70987,1000630
70988,1000630
71010,1000588
71017,1000661
71018,1000661
71029,1000560
71035,1000559
71071,1000603
71072,1000592
71073,1000595
71074,1000590
71076,1000596
71077,1000591
71078,1000594
71080,1000850
71087,1000319
71127,1001680
71128,1001680
71129,1001680
71131,1000319
71144,1000517
71145,1000517
71146,1000517
71147,1000517
71148,1000517
71149,1000517
71150,1000517
71154,1000517
71155,1000517
71159,1000249
71160,1000209
71163,1000084
71164,1000084
71165,1000084
71166,1000084
71167,1000084
71170,1001785
71184,1000084
71249,1000845
71257,1000703
71269,1000598
71281,1000630
71282,1000630
71287,1001688
71288,1001688
71313,1000630
71314,1000630
71318,1000506
71382,1001688
71383,1001688
71384,1001688
