id,desktop_inventory,desktop_inventory_element,desktop_inventory_element_result,process_result_state,process_result_type,detail,complete_description,commentaries,desktop_inventory_partial_inventory
1433649,11360,1243321,1210738,OK,OK,NULL,NULL,"Element OK.",348
1433650,11360,1243096,1210739,OK,OK,NULL,NULL,"Element OK.",348
1433651,11360,1243092,1210740,OK,OK,NULL,NULL,"Element OK.",348
1433652,11360,1243086,1210741,OK,OK,NULL,NULL,"Element OK.",348
1433653,11360,1243318,1210742,OK,OK,NULL,NULL,"Element OK.",348
1433654,11360,1243327,1210743,OK,OK,NULL,NULL,"Element OK.",348
1433655,11360,1243138,1210744,OK,OK,NULL,NULL,"Element OK.",348
1433656,11360,1243145,1210745,OK,OK,NULL,NULL,"Element OK.",348
1433657,11360,1243299,1210746,OK,OK,NULL,NULL,"Element OK.",348
1433658,11360,1243300,1210747,OK,OK,NULL,NULL,"Element OK.",348
1433659,11360,1243295,1210748,OK,OK,NULL,NULL,"Element OK.",348
1433660,11360,1243144,1210749,OK,OK,NULL,NULL,"Element OK.",348
1433661,11360,1243142,1210750,OK,OK,NULL,NULL,"Element OK.",348
1433662,11360,1243148,1210751,OK,OK,NULL,NULL,"Element OK.",348
1433663,11360,1243296,1210752,OK,OK,NULL,NULL,"Element OK.",348
1433664,11360,1243298,1210753,OK,OK,NULL,NULL,"Element OK.",348
1433665,11360,1243143,1210754,OK,OK,NULL,NULL,"Element OK.",348
1433666,11360,1243301,1210755,OK,OK,NULL,NULL,"Element OK.",348
1433667,11360,1243478,1210756,OK,OK,NULL,NULL,"Element OK.",348
1433668,11360,1243483,1210757,OK,OK,NULL,NULL,"Element OK.",348
1433669,11360,1243481,1210758,OK,OK,NULL,NULL,"Element OK.",348
1433670,11360,1243482,1210759,OK,OK,NULL,NULL,"Element OK.",348
1433671,11360,1243051,1210760,OK,OK,NULL,NULL,"Element OK.",348
1433672,11360,1243046,1210761,OK,OK,NULL,NULL,"Element OK.",348
1433673,11360,1243050,1210762,OK,OK,NULL,NULL,"Element OK.",348
1433674,11360,1243049,1210763,OK,OK,NULL,NULL,"Element OK.",348
1433675,11360,1243048,1210764,OK,OK,NULL,NULL,"Element OK.",348
1433676,11360,1243179,1210765,OK,OK,NULL,NULL,"Element OK.",348
1433677,11360,1243047,1210766,OK,OK,NULL,NULL,"Element OK.",348
1433678,11360,1243160,1210767,OK,OK,NULL,NULL,"Element OK.",348
1433679,11360,1243215,1210768,OK,OK,NULL,NULL,"Element OK.",348
1433680,11360,1243211,1210769,OK,OK,NULL,NULL,"Element OK.",348
1433681,11360,1243082,1210770,OK,OK,NULL,NULL,"Element OK.",348
1433682,11360,1243118,1210771,OK,OK,NULL,NULL,"Element OK.",348
1433683,11360,1243130,1210772,OK,OK,NULL,NULL,"Element OK.",348
1433684,11360,1243134,1210773,OK,OK,NULL,NULL,"Element OK.",348
1433685,11360,1243113,1210774,OK,OK,NULL,NULL,"Element OK.",348
1433686,11360,1243239,1210775,OK,OK,NULL,NULL,"Element OK.",348
1433687,11360,1243238,1210776,OK,OK,NULL,NULL,"Element OK.",348
1433688,11360,1243329,1210777,OK,OK,NULL,NULL,"Element OK.",348
1433689,11360,1243097,1210778,OK,OK,NULL,NULL,"Element OK.",348
1433690,11360,1243323,1210779,OK,OK,NULL,NULL,"Element OK.",348
1433691,11360,1243325,1210780,OK,OK,NULL,NULL,"Element OK.",348
1433692,11360,1243317,1210781,OK,OK,NULL,NULL,"Element OK.",348
1433693,11360,1243324,1210782,OK,OK,NULL,NULL,"Element OK.",348
1433694,11360,1243330,1210783,OK,OK,NULL,NULL,"Element OK.",348
1433695,11360,1243141,1210784,OK,OK,NULL,NULL,"Element OK.",348
1433696,11360,1243147,1210785,OK,OK,NULL,NULL,"Element OK.",348
1433697,11360,1243137,1210786,OK,OK,NULL,NULL,"Element OK.",348
1433698,11360,1243140,1210787,OK,OK,NULL,NULL,"Element OK.",348
1433699,11360,1243277,1210788,OK,OK,NULL,NULL,"Element OK.",348
1433700,11360,1243274,1210789,OK,OK,NULL,NULL,"Element OK.",348
1433701,11360,1243281,1210790,OK,OK,NULL,NULL,"Element OK.",348
1433702,11360,1243280,1210791,OK,OK,NULL,NULL,"Element OK.",348
1433703,11360,1243278,1210792,OK,OK,NULL,NULL,"Element OK.",348
1433704,11360,1243279,1210793,OK,OK,NULL,NULL,"Element OK.",348
1433705,11360,1243276,1210794,OK,OK,NULL,NULL,"Element OK.",348
1433706,11360,1243275,1210795,OK,OK,NULL,NULL,"Element OK.",348
1433707,11360,1243313,1210796,OK,OK,NULL,NULL,"Element OK.",348
1433708,11360,1243066,1210797,OK,OK,NULL,NULL,"Element OK.",348
1433709,11360,1243065,1210798,OK,OK,NULL,NULL,"Element OK.",348
1433710,11360,1243072,1210799,OK,OK,NULL,NULL,"Element OK.",348
1433711,11360,1243465,1210800,OK,OK,NULL,NULL,"Element OK.",348
1433712,11360,1243322,1210801,OK,OK,NULL,NULL,"Element OK.",348
1433713,11360,1243071,1210802,OK,OK,NULL,NULL,"Element OK.",348
1433714,11360,1243467,1210803,OK,OK,NULL,NULL,"Element OK.",348
1433715,11360,1243108,1210804,OK,OK,NULL,NULL,"Element OK.",348
1433716,11360,1243495,1210805,OK,OK,NULL,NULL,"Element OK.",348
1433717,11360,1243042,1210806,OK,OK,NULL,NULL,"Element OK.",348
1433718,11360,1243075,1210807,OK,OK,NULL,NULL,"Element OK.",348
1433719,11360,1243076,1210808,OK,OK,NULL,NULL,"Element OK.",348
1433720,11360,1243391,1210809,OK,OK,NULL,NULL,"Element OK.",348
1433721,11360,1243312,1210810,OK,OK,NULL,NULL,"Element OK.",348
1433722,11360,1243220,1210811,OK,OK,NULL,NULL,"Element OK.",348
1433723,11360,1243315,1210812,OK,OK,NULL,NULL,"Element OK.",348
1433724,11360,1243091,1210813,OK,OK,NULL,NULL,"Element OK.",348
1433725,11360,1243316,1210814,OK,OK,NULL,NULL,"Element OK.",348
1433726,11360,1243088,1210815,OK,OK,NULL,NULL,"Element OK.",348
1433727,11360,1243089,1210816,OK,OK,NULL,NULL,"Element OK.",348
1433728,11360,1243314,1210817,OK,OK,NULL,NULL,"Element OK.",348
1433729,11360,1243237,1210818,OK,OK,NULL,NULL,"Element OK.",348
1433730,11360,1243490,1210819,OK,OK,NULL,NULL,"Element OK.",348
1433731,11360,1243226,1210820,OK,OK,NULL,NULL,"Element OK.",348
1433732,11360,1243126,1210821,OK,OK,NULL,NULL,"Element OK.",348
1433733,11360,1243132,1210822,OK,OK,NULL,NULL,"Element OK.",348
1433734,11360,1243129,1210823,OK,OK,NULL,NULL,"Element OK.",348
1433735,11360,1243133,1210824,OK,OK,NULL,NULL,"Element OK.",348
1433736,11360,1243119,1210825,OK,OK,NULL,NULL,"Element OK.",348
1433737,11360,1243216,1210826,OK,OK,NULL,NULL,"Element OK.",348
1433738,11360,1243252,1210827,OK,OK,NULL,NULL,"Element OK.",348
1433739,11360,1243191,1210828,OK,OK,NULL,NULL,"Element OK.",348
1433740,11360,1243195,1210829,OK,OK,NULL,NULL,"Element OK.",348
1433741,11360,1243184,1210830,OK,OK,NULL,NULL,"Element OK.",348
1433742,11360,1243180,1210831,OK,OK,NULL,NULL,"Element OK.",348
1433743,11360,1243182,1210832,OK,OK,NULL,NULL,"Element OK.",348
1433744,11360,1243181,1210833,OK,OK,NULL,NULL,"Element OK.",348
1433745,11360,1243183,1210834,OK,OK,NULL,NULL,"Element OK.",348
1433746,11360,1243468,1210835,OK,OK,NULL,NULL,"Element OK.",348
1433747,11360,1243471,1210836,OK,OK,NULL,NULL,"Element OK.",348
1433748,11360,1243479,1210837,OK,OK,NULL,NULL,"Element OK.",348
1433749,11360,1243477,1210838,OK,OK,NULL,NULL,"Element OK.",348
1433750,11360,1243476,1210839,OK,OK,NULL,NULL,"Element OK.",348
1433751,11360,1243474,1210840,OK,OK,NULL,NULL,"Element OK.",348
1433752,11360,1243473,1210841,OK,OK,NULL,NULL,"Element OK.",348
1433753,11360,1243470,1210842,OK,OK,NULL,NULL,"Element OK.",348
1433754,11360,1243475,1210843,OK,OK,NULL,NULL,"Element OK.",348
1433755,11360,1243472,1210844,OK,OK,NULL,NULL,"Element OK.",348
1433756,11360,1243469,1210845,OK,OK,NULL,NULL,"Element OK.",348
1433757,11360,1243190,1210846,OK,OK,NULL,NULL,"Element OK.",348
1433758,11360,1243194,1210847,OK,OK,NULL,NULL,"Element OK.",348
1433759,11360,1243197,1210848,OK,OK,NULL,NULL,"Element OK.",348
1433760,11360,1243193,1210849,OK,OK,NULL,NULL,"Element OK.",348
1433761,11360,1243196,1210850,OK,OK,NULL,NULL,"Element OK.",348
1433762,11360,1243192,1210851,OK,OK,NULL,NULL,"Element OK.",348
1433763,11360,1243210,1210852,OK,OK,NULL,NULL,"Element OK.",348
1433764,11360,1243212,1210853,OK,OK,NULL,NULL,"Element OK.",348
1433765,11360,1243131,1210854,OK,OK,NULL,NULL,"Element OK.",348
1433766,11360,1243125,1210855,OK,OK,NULL,NULL,"Element OK.",348
1433767,11360,1243127,1210856,OK,OK,NULL,NULL,"Element OK.",348
1433768,11360,1243128,1210857,OK,OK,NULL,NULL,"Element OK.",348
1433769,11360,1243228,1210858,OK,OK,NULL,NULL,"Element OK.",348
1433770,11360,1243229,1210859,OK,OK,NULL,NULL,"Element OK.",348
1433771,11360,1243227,1210860,OK,OK,NULL,NULL,"Element OK.",348
1433772,11360,1243241,1210861,OK,OK,NULL,NULL,"Element OK.",348
1433773,11360,1243223,1210862,OK,OK,NULL,NULL,"Element OK.",348
1433774,11360,1243219,1210863,OK,OK,NULL,NULL,"Element OK.",348
1433775,11360,1243225,1210864,OK,OK,NULL,NULL,"Element OK.",348
1433776,11360,1243221,1210865,OK,OK,NULL,NULL,"Element OK.",348
1433777,11360,1243218,1210866,OK,OK,NULL,NULL,"Element OK.",348
1433778,11360,1243224,1210867,OK,OK,NULL,NULL,"Element OK.",348
1433779,11360,1243222,1210868,OK,OK,NULL,NULL,"Element OK.",348
1433780,11360,1243107,1210869,OK,OK,NULL,NULL,"Element OK.",348
1433781,11360,1243073,1210870,OK,OK,NULL,NULL,"Element OK.",348
1433782,11360,1243074,1210871,OK,OK,NULL,NULL,"Element OK.",348
1433783,11360,1243124,1210872,OK,OK,NULL,NULL,"Element OK.",348
1433784,11360,1243232,1210873,OK,OK,NULL,NULL,"Element OK.",348
1433785,11360,1243231,1210874,OK,OK,NULL,NULL,"Element OK.",348
1433786,11360,1243233,1210875,OK,OK,NULL,NULL,"Element OK.",348
1433787,11360,1243466,1210876,OK,OK,NULL,NULL,"Element OK.",348
1433788,11360,1243068,1210877,OK,OK,NULL,NULL,"Element OK.",348
1433789,11360,1243067,1210878,OK,OK,NULL,NULL,"Element OK.",348
1433790,11360,1243043,1210879,OK,OK,NULL,NULL,"Element OK.",348
1433791,11360,1243109,1210880,OK,OK,NULL,NULL,"Element OK.",348
1433792,11360,1243106,1210881,OK,OK,NULL,NULL,"Element OK.",348
1433793,11360,1243077,1210882,OK,OK,NULL,NULL,"Element OK.",348
1433794,11360,1243230,1210883,OK,OK,NULL,NULL,"Element OK.",348
1433795,11360,1243420,1210884,OK,OK,NULL,NULL,"Element OK.",348
1433796,11360,1243444,1210885,OK,OK,NULL,NULL,"Element OK.",348
1433797,11360,1243405,1210886,OK,OK,NULL,NULL,"Element OK.",348
1433798,11360,1243419,1210887,OK,OK,NULL,NULL,"Element OK.",348
1433799,11360,1243431,1210888,OK,OK,NULL,NULL,"Element OK.",348
1433800,11360,1243442,1210889,OK,OK,NULL,NULL,"Element OK.",348
1433801,11360,1243407,1210890,OK,OK,NULL,NULL,"Element OK.",348
1433802,11360,1243409,1210891,OK,OK,NULL,NULL,"Element OK.",348
1433803,11360,1243430,1210892,OK,OK,NULL,NULL,"Element OK.",348
1433804,11360,1243494,1210893,OK,OK,NULL,NULL,"Element OK.",348
1433805,11360,1243418,1210894,OK,OK,NULL,NULL,"Element OK.",348
1433806,11360,1243441,1210895,OK,OK,NULL,NULL,"Element OK.",348
1433807,11360,1243434,1210896,OK,OK,NULL,NULL,"Element OK.",348
1433808,11360,1243404,1210897,OK,OK,NULL,NULL,"Element OK.",348
1433809,11360,1243422,1210898,OK,OK,NULL,NULL,"Element OK.",348
1433810,11360,1243432,1210899,OK,OK,NULL,NULL,"Element OK.",348
1433811,11360,1243435,1210900,OK,OK,NULL,NULL,"Element OK.",348
1433812,11360,1243443,1210901,OK,OK,NULL,NULL,"Element OK.",348
1433813,11360,1243414,1210902,OK,OK,NULL,NULL,"Element OK.",348
1433814,11360,1243440,1210903,OK,OK,NULL,NULL,"Element OK.",348
1433815,11360,1243037,1210904,OK,OK,NULL,NULL,"Element OK.",348
1433816,11360,1243436,1210905,OK,OK,NULL,NULL,"Element OK.",348
1433817,11360,1243446,1210906,OK,OK,NULL,NULL,"Element OK.",348
1433818,11360,1243437,1210907,OK,OK,NULL,NULL,"Element OK.",348
1433819,11360,1243449,1210908,OK,OK,NULL,NULL,"Element OK.",348
1433820,11360,1243035,1210909,OK,OK,NULL,NULL,"Element OK.",348
1433821,11360,1243345,1210910,OK,OK,NULL,NULL,"Element OK.",348
1433822,11360,1243344,1210911,OK,OK,NULL,NULL,"Element OK.",348
1433823,11360,1243372,1210912,OK,OK,NULL,NULL,"Element OK.",348
1433824,11360,1243399,1210913,OK,OK,NULL,NULL,"Element OK.",348
1433825,11360,1243402,1210914,OK,OK,NULL,NULL,"Element OK.",348
1433826,11360,1243378,1210915,OK,OK,NULL,NULL,"Element OK.",348
1433827,11360,1243376,1210916,OK,OK,NULL,NULL,"Element OK.",348
1433828,11360,1243377,1210917,OK,OK,NULL,NULL,"Element OK.",348
1433829,11360,1243400,1210918,OK,OK,NULL,NULL,"Element OK.",348
1433830,11360,1243374,1210919,OK,OK,NULL,NULL,"Element OK.",348
1433831,11360,1243401,1210920,OK,OK,NULL,NULL,"Element OK.",348
1433832,11360,1243375,1210921,OK,OK,NULL,NULL,"Element OK.",348
1433833,11360,1243373,1210922,OK,OK,NULL,NULL,"Element OK.",348
1433834,11360,1243036,1210923,OK,OK,NULL,NULL,"Element OK.",348
1433835,11360,1243343,1210924,OK,OK,NULL,NULL,"Element OK.",348
1433836,11360,1243450,1210925,OK,OK,NULL,NULL,"Element OK.",348
1433837,11360,1243346,1210926,OK,OK,NULL,NULL,"Element OK.",348
1433838,11360,1243439,1210927,OK,OK,NULL,NULL,"Element OK.",348
1433839,11360,1243415,1210928,OK,OK,NULL,NULL,"Element OK.",348
1433840,11360,1243448,1210929,OK,OK,NULL,NULL,"Element OK.",348
1433841,11360,1243423,1210930,OK,OK,NULL,NULL,"Element OK.",348
1433842,11360,1243421,1210931,OK,OK,NULL,NULL,"Element OK.",348
1433843,11360,1243428,1210932,OK,OK,NULL,NULL,"Element OK.",348
1433844,11360,1243403,1210933,OK,OK,NULL,NULL,"Element OK.",348
1433845,11360,1243433,1210934,OK,OK,NULL,NULL,"Element OK.",348
1433846,11360,1243424,1210935,OK,OK,NULL,NULL,"Element OK.",348
1433847,11360,1243408,1210936,OK,OK,NULL,NULL,"Element OK.",348
1433848,11360,1243447,1210937,OK,OK,NULL,NULL,"Element OK.",348
1433849,11360,1243416,1210938,OK,OK,NULL,NULL,"Element OK.",348
1433850,11360,1243426,1210939,OK,OK,NULL,NULL,"Element OK.",348
1433851,11360,1243412,1210940,OK,OK,NULL,NULL,"Element OK.",348
1433852,11360,1243410,1210941,OK,OK,NULL,NULL,"Element OK.",348
1433853,11360,1243425,1210942,OK,OK,NULL,NULL,"Element OK.",348
1433854,11360,1243411,1210943,OK,OK,NULL,NULL,"Element OK.",348
1433855,11360,1243406,1210944,OK,OK,NULL,NULL,"Element OK.",348
1433856,11360,1243417,1210945,OK,OK,NULL,NULL,"Element OK.",348
1433857,11360,1243445,1210946,OK,OK,NULL,NULL,"Element OK.",348
1433858,11360,1243427,1210947,OK,OK,NULL,NULL,"Element OK.",348
1433859,11360,1243429,1210948,OK,OK,NULL,NULL,"Element OK.",348
1433860,11360,1243438,1210949,OK,OK,NULL,NULL,"Element OK.",348
1433861,11360,1243413,1210950,OK,OK,NULL,NULL,"Element OK.",348
1433862,11360,1243062,1210951,OK,OK,NULL,NULL,"Element OK.",348
1433863,11360,1243499,1210952,OK,OK,NULL,NULL,"Element OK.",348
1433864,11360,1243498,1210953,OK,OK,NULL,NULL,"Element OK.",348
1433865,11360,1243497,1210954,OK,OK,NULL,NULL,"Element OK.",348
1433866,11360,1243363,1210955,OK,OK,NULL,NULL,"Element OK.",348
1433867,11360,1243347,1210956,OK,OK,NULL,NULL,"Element OK.",348
1433868,11360,1243350,1210957,OK,OK,NULL,NULL,"Element OK.",348
1433869,11360,1243357,1210958,OK,OK,NULL,NULL,"Element OK.",348
1433870,11360,1243496,1210959,OK,OK,NULL,NULL,"Element OK.",348
1433871,11360,1243369,1210960,OK,OK,NULL,NULL,"Element OK.",348
1433872,11360,1243362,1210961,OK,OK,NULL,NULL,"Element OK.",348
1433873,11360,1243360,1210962,OK,OK,NULL,NULL,"Element OK.",348
1433874,11360,1243370,1210963,OK,OK,NULL,NULL,"Element OK.",348
1433875,11360,1243454,1210964,OK,OK,NULL,NULL,"Element OK.",348
1433876,11360,1243455,1210965,OK,OK,NULL,NULL,"Element OK.",348
1433877,11360,1243364,1210966,OK,OK,NULL,NULL,"Element OK.",348
1433878,11360,1243452,1210967,OK,OK,NULL,NULL,"Element OK.",348
1433879,11360,1243453,1210968,OK,OK,NULL,NULL,"Element OK.",348
1433880,11360,1243348,1210969,OK,OK,NULL,NULL,"Element OK.",348
1433881,11360,1243358,1210970,OK,OK,NULL,NULL,"Element OK.",348
1433882,11360,1243366,1210971,OK,OK,NULL,NULL,"Element OK.",348
1433883,11360,1243349,1210972,OK,OK,NULL,NULL,"Element OK.",348
1433884,11360,1243371,1210973,OK,OK,NULL,NULL,"Element OK.",348
1433885,11360,1243356,1210974,OK,OK,NULL,NULL,"Element OK.",348
1433886,11360,1243361,1210975,OK,OK,NULL,NULL,"Element OK.",348
1433887,11360,1243367,1210976,OK,OK,NULL,NULL,"Element OK.",348
1433888,11360,1243351,1210977,OK,OK,NULL,NULL,"Element OK.",348
1433889,11360,1243352,1210978,OK,OK,NULL,NULL,"Element OK.",348
1433890,11360,1243353,1210979,OK,OK,NULL,NULL,"Element OK.",348
1433891,11360,1243060,1210980,OK,OK,NULL,NULL,"Element OK.",348
1433892,11360,1243337,1210981,OK,OK,NULL,NULL,"Element OK.",348
1433893,11360,1243338,1210982,OK,OK,NULL,NULL,"Element OK.",348
1433894,11360,1243059,1210983,OK,OK,NULL,NULL,"Element OK.",348
1433895,11360,1243365,1210984,OK,OK,NULL,NULL,"Element OK.",348
1433896,11360,1243354,1210985,OK,OK,NULL,NULL,"Element OK.",348
1433897,11360,1243359,1210986,OK,OK,NULL,NULL,"Element OK.",348
1433898,11360,1243355,1210987,OK,OK,NULL,NULL,"Element OK.",348
1433899,11360,1243063,1210988,OK,OK,NULL,NULL,"Element OK.",348
1433900,11360,1243064,1210989,OK,OK,NULL,NULL,"Element OK.",348
1433901,11360,1243041,1210990,OK,OK,NULL,NULL,"Element OK.",348
1433902,11360,1243058,1210991,OK,OK,NULL,NULL,"Element OK.",348
1433903,11360,1243368,1210992,OK,OK,NULL,NULL,"Element OK.",348
1433904,11360,1243460,1210993,OK,OK,NULL,NULL,"Element OK.",348
1433905,11360,1243053,1210994,OK,OK,NULL,NULL,"Element OK.",348
1433906,11360,1243311,1210995,OK,OK,NULL,NULL,"Element OK.",348
1433907,11360,1243157,1210996,OK,OK,NULL,NULL,"Element OK.",348
1433908,11360,1243054,1210997,OK,OK,NULL,NULL,"Element OK.",348
1433909,11360,1243040,1210998,OK,OK,NULL,NULL,"Element OK.",348
1433910,11360,1243052,1210999,OK,OK,NULL,NULL,"Element OK.",348
1433911,11360,1243310,1211000,OK,OK,NULL,NULL,"Element OK.",348
1433912,11360,1243039,1211001,OK,OK,NULL,NULL,"Element OK.",348
1433913,11360,1243056,1211002,OK,OK,NULL,NULL,"Element OK.",348
1433914,11360,1243055,1211003,OK,OK,NULL,NULL,"Element OK.",348
1433915,11360,1243038,1211004,OK,OK,NULL,NULL,"Element OK.",348
1433916,11360,1243500,1211005,OK,OK,NULL,NULL,"Element OK.",348
1433917,11360,1243501,1211006,OK,OK,NULL,NULL,"Element OK.",348
1433918,11360,1243502,1211007,OK,OK,NULL,NULL,"Element OK.",348
1433919,11360,1243503,1211008,OK,OK,NULL,NULL,"Element OK.",348
1433920,11360,1243504,1211009,OK,OK,NULL,NULL,"Element OK.",348
1433921,11360,1243505,1211010,OK,OK,NULL,NULL,"Element OK.",348
1433922,11360,1243506,1211011,OK,OK,NULL,NULL,"Element OK.",348
1433923,11360,1243507,1211012,OK,OK,NULL,NULL,"Element OK.",348
1433924,11360,1243508,1211013,OK,OK,NULL,NULL,"Element OK.",348
1433925,11360,1243509,1211014,OK,OK,NULL,NULL,"Element OK.",348
1433926,11360,1243510,1211015,OK,OK,NULL,NULL,"Element OK.",348
1433927,11360,1243511,1211016,OK,OK,NULL,NULL,"Element OK.",348
1433928,11360,1243512,1211017,OK,OK,NULL,NULL,"Element OK.",348
1433929,11360,1243513,1211018,OK,OK,NULL,NULL,"Element OK.",348
1433930,11360,1243514,1211019,OK,OK,NULL,NULL,"Element OK.",348
1433931,11360,1243515,1211020,OK,OK,NULL,NULL,"Element OK.",348
1433932,11360,1243516,1211021,OK,OK,NULL,NULL,"Element OK.",348
1433933,11360,1243517,1211022,OK,OK,NULL,NULL,"Element OK.",348
1433934,11360,1243518,1211023,OK,OK,NULL,NULL,"Element OK.",348
1433935,11360,1243519,1211024,OK,OK,NULL,NULL,"Element OK.",348
1433936,11360,1243520,1211025,OK,OK,NULL,NULL,"Element OK.",348
1433937,11360,1243521,1211026,OK,OK,NULL,NULL,"Element OK.",348
1433938,11360,1243522,1211027,OK,OK,NULL,NULL,"Element OK.",348
1433939,11360,1243523,1211028,OK,OK,NULL,NULL,"Element OK.",348
1433940,11360,1243524,1211029,OK,OK,NULL,NULL,"Element OK.",348
1433941,11360,1243525,1211030,OK,OK,NULL,NULL,"Element OK.",348
1433942,11360,1243526,1211031,OK,OK,NULL,NULL,"Element OK.",348
1433943,11360,1243527,1211032,OK,OK,NULL,NULL,"Element OK.",348
1433944,11360,1243528,1211033,OK,OK,NULL,NULL,"Element OK.",348
1433945,11360,1243529,1211034,OK,OK,NULL,NULL,"Element OK.",348
1433946,11360,1243530,1211035,OK,OK,NULL,NULL,"Element OK.",348
1433947,11360,1243531,1211036,OK,OK,NULL,NULL,"Element OK.",348
1433948,11360,1243532,1211037,OK,OK,NULL,NULL,"Element OK.",348
1433949,11360,1243533,1211038,OK,OK,NULL,NULL,"Element OK.",348
1433950,11360,1243534,1211039,OK,OK,NULL,NULL,"Element OK.",348
1433951,11360,1243535,1211040,OK,OK,NULL,NULL,"Element OK.",348
1433952,11360,1243536,1211041,OK,OK,NULL,NULL,"Element OK.",348
1433953,11360,1243537,1211042,OK,OK,NULL,NULL,"Element OK.",348
1433954,11360,1243538,1211043,OK,OK,NULL,NULL,"Element OK.",348
1433955,11360,1243539,1211044,OK,OK,NULL,NULL,"Element OK.",348
1433956,11360,1243540,1211045,OK,OK,NULL,NULL,"Element OK.",348
1433957,11360,1243541,1211046,OK,OK,NULL,NULL,"Element OK.",348
1433958,11360,1243542,1211047,OK,OK,NULL,NULL,"Element OK.",348
1433959,11360,1243543,1211048,OK,OK,NULL,NULL,"Element OK.",348
1433960,11360,1243544,1211049,OK,OK,NULL,NULL,"Element OK.",348
1433961,11360,1243545,1211050,OK,OK,NULL,NULL,"Element OK.",348
1433962,11360,1243546,1211051,OK,OK,NULL,NULL,"Element OK.",348
1433963,11360,1243547,1211052,OK,OK,NULL,NULL,"Element OK.",348
1433964,11360,1243548,1211053,OK,OK,NULL,NULL,"Element OK.",348
1433965,11360,1243549,1211054,OK,OK,NULL,NULL,"Element OK.",348
1433966,11360,1243550,1211055,OK,OK,NULL,NULL,"Element OK.",348
1433967,11360,1243551,1211056,OK,OK,NULL,NULL,"Element OK.",348
1433968,11360,1243552,1211057,OK,OK,NULL,NULL,"Element OK.",348
1433969,11360,1243553,1211058,OK,OK,NULL,NULL,"Element OK.",348
1433970,11360,1243554,1211059,OK,OK,NULL,NULL,"Element OK.",348
1433971,11360,1243555,1211060,OK,OK,NULL,NULL,"Element OK.",348
1433972,11360,1243556,1211061,OK,OK,NULL,NULL,"Element OK.",348
1433973,11360,1243557,1211062,OK,OK,NULL,NULL,"Element OK.",348
1433974,11360,1243558,1211063,OK,OK,NULL,NULL,"Element OK.",348
1433975,11360,1243559,1211064,OK,OK,NULL,NULL,"Element OK.",348
1433976,11360,1243560,1211065,OK,OK,NULL,NULL,"Element OK.",348
1433977,11360,1243561,1211066,OK,OK,NULL,NULL,"Element OK.",348
1433978,11360,1243562,1211067,OK,OK,NULL,NULL,"Element OK.",348
1433979,11360,1243563,1211068,OK,OK,NULL,NULL,"Element OK.",348
1433980,11360,1243564,1211069,OK,OK,NULL,NULL,"Element OK.",348
1433981,11360,1243565,1211070,OK,OK,NULL,NULL,"Element OK.",348
1433982,11360,1243566,1211071,OK,OK,NULL,NULL,"Element OK.",348
1433983,11360,1243567,1211072,OK,OK,NULL,NULL,"Element OK.",348
1433984,11360,1243568,1211073,OK,OK,NULL,NULL,"Element OK.",348
1433985,11360,1243569,1211074,OK,OK,NULL,NULL,"Element OK.",348
1433986,11360,1243570,1211075,OK,OK,NULL,NULL,"Element OK.",348
1433987,11360,1243571,1211076,OK,OK,NULL,NULL,"Element OK.",348
1433988,11360,1243572,1211077,OK,OK,NULL,NULL,"Element OK.",348
1433989,11360,1243573,1211078,OK,OK,NULL,NULL,"Element OK.",348
1433990,11360,1243574,1211079,OK,OK,NULL,NULL,"Element OK.",348
1433991,11360,1243575,1211080,OK,OK,NULL,NULL,"Element OK.",348
1433992,11360,1243576,1211081,OK,OK,NULL,NULL,"Element OK.",348
1433993,11360,1243577,1211082,OK,OK,NULL,NULL,"Element OK.",348
1433994,11360,1243578,1211083,OK,OK,NULL,NULL,"Element OK.",348
1433995,11360,1243579,1211084,OK,OK,NULL,NULL,"Element OK.",348
1433996,11360,1243580,1211085,OK,OK,NULL,NULL,"Element OK.",348
1433997,11360,1243581,1211086,OK,OK,NULL,NULL,"Element OK.",348
1433998,11360,1243582,1211087,OK,OK,NULL,NULL,"Element OK.",348
1433999,11360,1243583,1211088,OK,OK,NULL,NULL,"Element OK.",348
1434000,11360,1243584,1211089,OK,OK,NULL,NULL,"Element OK.",348
1434001,11360,1243585,1211090,OK,OK,NULL,NULL,"Element OK.",348
1434002,11360,1243586,1211091,OK,OK,NULL,NULL,"Element OK.",348
1434003,11360,1243587,1211092,OK,OK,NULL,NULL,"Element OK.",348
1434004,11360,1243588,1211093,OK,OK,NULL,NULL,"Element OK.",348
1434005,11360,1243589,1211094,OK,OK,NULL,NULL,"Element OK.",348
1434006,11360,1243590,1211095,OK,OK,NULL,NULL,"Element OK.",348
1434007,11360,1243591,1211096,OK,OK,NULL,NULL,"Element OK.",348
1434008,11360,1243593,1211097,OK,OK,NULL,NULL,"Element OK.",348
1434009,11360,1243594,1211098,OK,OK,NULL,NULL,"Element OK.",348
1434010,11360,1243595,1211099,OK,OK,NULL,NULL,"Element OK.",348
1434011,11360,1243596,1211100,OK,OK,NULL,NULL,"Element OK.",348
1434012,11360,1243597,1211101,OK,OK,NULL,NULL,"Element OK.",348
1434013,11360,1243600,1211102,OK,OK,NULL,NULL,"Element OK.",348
1434014,11360,1243601,1211103,OK,OK,NULL,NULL,"Element OK.",348
